company,window,num,rank,family,macro,klass,weight
bloomberg,three-months,18,36,two-pointers,two-pointers,periph,1.0
bloomberg,three-months,20,37,pairing-stack,stack,periph,1.0
bloomberg,three-months,26,38,two-pointers,two-pointers,periph,1.0
bloomberg,three-months,35,39,binary-search,binary-search,periph,1.0
bloomberg,three-months,45,40,greedy,greedy,periph,1.0
bloomberg,three-months,69,41,binary-search,binary-search,periph,1.0
bloomberg,three-months,130,42,dfs-flood,graph-search,periph,1.0
bloomberg,three-months,138,43,linked-list,linked-list,periph,1.0
bloomberg,three-months,169,44,hashing,hashing,periph,1.0
bloomberg,three-months,198,45,dp-linear,dp,core,1.0
bloomberg,three-months,236,46,tree-aggregate,tree,core,1.0
bloomberg,three-months,242,47,hashing,hashing,periph,1.0
bloomberg,three-months,283,48,two-pointers,two-pointers,periph,1.0
bloomberg,three-months,904,49,sliding-window,sliding-window,periph,1.0
bloomberg,three-months,994,50,bfs,graph-search,core,1.0
bloomberg,three-months,1169,51,hashing,hashing,periph,1.0
bloomberg,three-months,1396,52,design,design,periph,1.0
bloomberg,three-months,1871,53,dp-linear,dp,core,1.0
bloomberg,three-months,1929,54,trivial,trivial,trivial,1.0
bloomberg,three-months,9,55,math-bit,math-bit,periph,1.0
bloomberg,three-months,13,56,string-other,string,periph,1.0
bloomberg,three-months,15,57,two-pointers,two-pointers,periph,1.0
bloomberg,three-months,25,58,linked-list,linked-list,periph,1.0
bloomberg,three-months,50,59,math-bit,math-bit,periph,1.0
bloomberg,three-months,53,60,dp-linear,dp,core,1.0
bloomberg,three-months,61,61,linked-list,linked-list,periph,1.0
bloomberg,three-months,66,62,math-bit,math-bit,periph,1.0
bloomberg,three-months,77,63,backtracking,backtracking,core,1.0
bloomberg,three-months,101,64,tree-traversal,tree,core,1.0
bloomberg,three-months,118,65,dp-linear,dp,core,1.0
bloomberg,three-months,124,66,dp-tree,dp,core,1.0
bloomberg,three-months,127,67,bfs,graph-search,core,1.0
bloomberg,three-months,134,68,greedy,greedy,periph,1.0
bloomberg,three-months,136,69,math-bit,math-bit,periph,1.0
bloomberg,three-months,139,70,dp-linear,dp,core,1.0
bloomberg,three-months,146,71,design,design,periph,1.0
bloomberg,three-months,167,72,two-pointers,two-pointers,periph,1.0
bloomberg,three-months,217,73,hashing,hashing,periph,1.0
bloomberg,three-months,234,74,fast-slow,two-pointers,periph,1.0
bloomberg,three-months,344,75,two-pointers,two-pointers,periph,1.0
bloomberg,three-months,347,76,heap-topk,heap-select,periph,1.0
bloomberg,three-months,485,77,sliding-window,sliding-window,periph,1.0
bloomberg,three-months,496,78,monotonic-stack,stack,periph,1.0
bloomberg,three-months,525,79,prefix-sum,prefix-sum,periph,1.0
bloomberg,three-months,543,80,tree-aggregate,tree,core,1.0
bloomberg,three-months,547,81,union-find,graph-search,periph,1.0
bloomberg,three-months,611,82,two-pointers,two-pointers,periph,1.0
bloomberg,three-months,735,83,pairing-stack,stack,periph,1.0
bloomberg,three-months,796,84,string-other,string,periph,1.0
bloomberg,three-months,797,85,graph-other,graph-search,periph,1.0
bloomberg,three-months,941,86,two-pointers,two-pointers,periph,1.0
bloomberg,three-months,1029,87,greedy,greedy,periph,1.0
bloomberg,three-months,1274,88,matrix-sim,matrix-sim,periph,1.0
bloomberg,three-months,1387,89,math-bit,math-bit,periph,1.0
bloomberg,three-months,3488,90,hashing,hashing,periph,1.0
bloomberg,three-months,7,91,math-bit,math-bit,periph,1.0
bloomberg,three-months,8,92,string-other,string,periph,1.0
bloomberg,three-months,17,93,backtracking,backtracking,core,1.0
bloomberg,three-months,27,94,two-pointers,two-pointers,periph,1.0
bloomberg,three-months,28,95,string-matching,string,periph,1.0
bloomberg,three-months,30,96,sliding-window,sliding-window,periph,1.0
bloomberg,three-months,34,97,binary-search,binary-search,periph,1.0
bloomberg,three-months,40,98,backtracking,backtracking,core,1.0
bloomberg,three-months,46,99,backtracking,backtracking,core,1.0
bloomberg,three-months,59,100,matrix-sim,matrix-sim,periph,1.0
bloomberg,three-months,73,101,matrix-sim,matrix-sim,periph,1.0
bloomberg,three-months,74,102,binary-search,binary-search,periph,1.0
bloomberg,three-months,83,103,linked-list,linked-list,periph,1.0
bloomberg,three-months,84,104,monotonic-stack,stack,periph,1.0
bloomberg,three-months,104,105,tree-aggregate,tree,core,1.0
bloomberg,three-months,111,106,tree-aggregate,tree,core,1.0
bloomberg,three-months,135,107,greedy,greedy,periph,1.0
bloomberg,three-months,140,108,backtracking,backtracking,core,1.0
bloomberg,three-months,143,109,linked-list,linked-list,periph,1.0
bloomberg,three-months,150,110,pairing-stack,stack,periph,1.0
bloomberg,three-months,153,111,binary-search,binary-search,periph,1.0
bloomberg,three-months,155,112,design,design,periph,1.0
bloomberg,three-months,162,113,binary-search,binary-search,periph,1.0
bloomberg,three-months,176,114,sql,sql,trivial,1.0
bloomberg,three-months,181,115,sql,sql,trivial,1.0
bloomberg,three-months,182,116,sql,sql,trivial,1.0
bloomberg,three-months,189,117,two-pointers,two-pointers,periph,1.0
bloomberg,three-months,197,118,sql,sql,trivial,1.0
bloomberg,three-months,206,119,linked-list,linked-list,periph,1.0
bloomberg,three-months,209,120,sliding-window,sliding-window,periph,1.0
bloomberg,three-months,210,121,topo-sort,graph-search,core,1.0
bloomberg,three-months,219,122,hashing,hashing,periph,1.0
bloomberg,three-months,224,123,pairing-stack,stack,periph,1.0
bloomberg,three-months,228,124,two-pointers,two-pointers,periph,1.0
bloomberg,three-months,231,125,math-bit,math-bit,periph,1.0
bloomberg,three-months,238,126,prefix-sum,prefix-sum,periph,1.0
bloomberg,three-months,239,127,monotonic-stack,stack,periph,1.0
bloomberg,three-months,268,128,math-bit,math-bit,periph,1.0
bloomberg,three-months,300,129,dp-linear,dp,core,1.0
bloomberg,three-months,326,130,math-bit,math-bit,periph,1.0
bloomberg,three-months,332,131,graph-other,graph-search,periph,1.0
bloomberg,three-months,349,132,hashing,hashing,periph,1.0
bloomberg,three-months,368,133,dp-linear,dp,core,1.0
bloomberg,three-months,399,134,union-find,graph-search,periph,1.0
bloomberg,three-months,410,135,binary-search,binary-search,periph,1.0
bloomberg,three-months,412,136,trivial,trivial,trivial,1.0
bloomberg,three-months,438,137,sliding-window,sliding-window,periph,1.0
bloomberg,three-months,450,138,bst,tree,periph,1.0
bloomberg,three-months,493,139,binary-search,binary-search,periph,1.0
bloomberg,three-months,503,140,monotonic-stack,stack,periph,1.0
bloomberg,three-months,584,141,sql,sql,trivial,1.0
bloomberg,three-months,595,142,sql,sql,trivial,1.0
bloomberg,three-months,645,143,hashing,hashing,periph,1.0
bloomberg,three-months,704,144,binary-search,binary-search,periph,1.0
bloomberg,three-months,721,145,union-find,graph-search,periph,1.0
bloomberg,three-months,739,146,monotonic-stack,stack,periph,1.0
bloomberg,three-months,912,147,heap-topk,heap-select,periph,1.0
bloomberg,three-months,977,148,two-pointers,two-pointers,periph,1.0
bloomberg,three-months,1011,149,binary-search,binary-search,periph,1.0
bloomberg,three-months,1235,150,dp-interval,dp,core,1.0
bloomberg,three-months,1268,151,trie,tree,periph,1.0
bloomberg,three-months,1295,152,trivial,trivial,trivial,1.0
bloomberg,three-months,1321,153,sql,sql,trivial,1.0
bloomberg,three-months,1502,154,trivial,trivial,trivial,1.0
bloomberg,three-months,1583,155,hashing,hashing,periph,1.0
bloomberg,three-months,1722,156,union-find,graph-search,periph,1.0
bloomberg,three-months,1727,157,greedy,greedy,periph,1.0
bloomberg,three-months,1757,158,sql,sql,trivial,1.0
bloomberg,three-months,1848,159,two-pointers,two-pointers,periph,1.0
bloomberg,three-months,2144,160,greedy,greedy,periph,1.0
bloomberg,three-months,2657,161,prefix-sum,prefix-sum,periph,1.0
bloomberg,three-months,2667,162,trivial,trivial,trivial,1.0
bloomberg,three-months,3633,163,greedy,greedy,periph,1.0
facebook,three-months,1,1,hashing,hashing,periph,1.0
facebook,three-months,408,2,string-other,string,periph,1.0
facebook,three-months,560,3,prefix-sum,prefix-sum,periph,1.0
facebook,three-months,121,4,dp-linear,dp,core,1.0
facebook,three-months,2,5,linked-list,linked-list,periph,1.0
facebook,three-months,1249,6,pairing-stack,stack,periph,1.0
facebook,three-months,26,7,two-pointers,two-pointers,periph,1.0
facebook,three-months,125,8,two-pointers,two-pointers,periph,1.0
facebook,three-months,1004,9,sliding-window,sliding-window,periph,1.0
facebook,three-months,20,10,pairing-stack,stack,periph,1.0
facebook,three-months,543,11,tree-aggregate,tree,core,1.0
facebook,three-months,4,12,binary-search,binary-search,periph,1.0
facebook,three-months,199,13,bfs,graph-search,core,1.0
facebook,three-months,339,14,tree-traversal,tree,core,1.0
facebook,three-months,528,15,binary-search,binary-search,periph,1.0
facebook,three-months,647,16,string-other,string,periph,1.0
facebook,three-months,50,17,math-bit,math-bit,periph,1.0
facebook,three-months,73,18,matrix-sim,matrix-sim,periph,1.0
facebook,three-months,236,19,tree-aggregate,tree,core,1.0
facebook,three-months,314,20,bfs,graph-search,core,1.0
facebook,three-months,5,21,string-other,string,periph,1.0
facebook,three-months,16,22,two-pointers,two-pointers,periph,1.0
facebook,three-months,88,23,two-pointers,two-pointers,periph,1.0
facebook,three-months,162,24,binary-search,binary-search,periph,1.0
facebook,three-months,200,25,dfs-flood,graph-search,periph,1.0
facebook,three-months,680,26,two-pointers,two-pointers,periph,1.0
facebook,three-months,1539,27,binary-search,binary-search,periph,1.0
facebook,three-months,9,28,math-bit,math-bit,periph,1.0
facebook,three-months,21,29,linked-list,linked-list,periph,1.0
facebook,three-months,27,30,two-pointers,two-pointers,periph,1.0
facebook,three-months,31,31,two-pointers,two-pointers,periph,1.0
facebook,three-months,32,32,pairing-stack,stack,periph,1.0
facebook,three-months,34,33,binary-search,binary-search,periph,1.0
facebook,three-months,39,34,backtracking,backtracking,core,1.0
facebook,three-months,56,35,merge-intervals,intervals,periph,1.0
facebook,three-months,71,36,pairing-stack,stack,periph,1.0
facebook,three-months,128,37,hashing,hashing,periph,1.0
facebook,three-months,146,38,design,design,periph,1.0
facebook,three-months,198,39,dp-linear,dp,core,1.0
facebook,three-months,1650,40,tree-traversal,tree,core,1.0
facebook,three-months,11,41,two-pointers,two-pointers,periph,1.0
facebook,three-months,15,42,two-pointers,two-pointers,periph,1.0
facebook,three-months,22,43,backtracking,backtracking,core,1.0
facebook,three-months,41,44,hashing,hashing,periph,1.0
facebook,three-months,53,45,dp-linear,dp,core,1.0
facebook,three-months,55,46,greedy,greedy,periph,1.0
facebook,three-months,76,47,sliding-window,sliding-window,periph,1.0
facebook,three-months,129,48,tree-aggregate,tree,core,1.0
facebook,three-months,138,49,linked-list,linked-list,periph,1.0
facebook,three-months,207,50,topo-sort,graph-search,core,1.0
facebook,three-months,242,51,hashing,hashing,periph,1.0
facebook,three-months,283,52,two-pointers,two-pointers,periph,1.0
facebook,three-months,322,53,dp-knapsack,dp,core,1.0
facebook,three-months,349,54,hashing,hashing,periph,1.0
facebook,three-months,489,55,backtracking,backtracking,core,1.0
facebook,three-months,498,56,matrix-sim,matrix-sim,periph,1.0
facebook,three-months,678,57,greedy,greedy,periph,1.0
facebook,three-months,921,58,pairing-stack,stack,periph,1.0
facebook,three-months,938,59,bst,tree,periph,1.0
facebook,three-months,3761,60,hashing,hashing,periph,1.0
facebook,three-months,3,61,sliding-window,sliding-window,periph,1.0
facebook,three-months,13,62,string-other,string,periph,1.0
facebook,three-months,14,63,string-other,string,periph,1.0
facebook,three-months,18,64,two-pointers,two-pointers,periph,1.0
facebook,three-months,23,65,heap-topk,heap-select,periph,1.0
facebook,three-months,33,66,binary-search,binary-search,periph,1.0
facebook,three-months,62,67,dp-grid,dp,core,1.0
facebook,three-months,65,68,string-other,string,periph,1.0
facebook,three-months,77,69,backtracking,backtracking,core,1.0
facebook,three-months,84,70,monotonic-stack,stack,periph,1.0
facebook,three-months,104,71,tree-aggregate,tree,core,1.0
facebook,three-months,122,72,greedy,greedy,periph,1.0
facebook,three-months,124,73,dp-tree,dp,core,1.0
facebook,three-months,131,74,backtracking,backtracking,core,1.0
facebook,three-months,150,75,pairing-stack,stack,periph,1.0
facebook,three-months,175,76,sql,sql,trivial,1.0
facebook,three-months,189,77,two-pointers,two-pointers,periph,1.0
facebook,three-months,209,78,sliding-window,sliding-window,periph,1.0
facebook,three-months,215,79,heap-topk,heap-select,periph,1.0
facebook,three-months,227,80,pairing-stack,stack,periph,1.0
facebook,three-months,238,81,prefix-sum,prefix-sum,periph,1.0
facebook,three-months,249,82,hashing,hashing,periph,1.0
facebook,three-months,347,83,heap-topk,heap-select,periph,1.0
facebook,three-months,412,84,trivial,trivial,trivial,1.0
facebook,three-months,549,85,dp-tree,dp,core,1.0
facebook,three-months,636,86,pairing-stack,stack,periph,1.0
facebook,three-months,778,87,dijkstra,graph-search,core,1.0
facebook,three-months,796,88,string-other,string,periph,1.0
facebook,three-months,824,89,string-other,string,periph,1.0
facebook,three-months,827,90,dfs-flood,graph-search,periph,1.0
facebook,three-months,863,91,bfs,graph-search,core,1.0
facebook,three-months,987,92,bfs,graph-search,core,1.0
facebook,three-months,1581,93,sql,sql,trivial,1.0
facebook,three-months,1674,94,diff-array,intervals,periph,1.0
facebook,three-months,1871,95,dp-linear,dp,core,1.0
facebook,three-months,1929,96,trivial,trivial,trivial,1.0
facebook,three-months,24,97,linked-list,linked-list,periph,1.0
facebook,three-months,28,98,string-matching,string,periph,1.0
facebook,three-months,29,99,math-bit,math-bit,periph,1.0
facebook,three-months,35,100,binary-search,binary-search,periph,1.0
facebook,three-months,36,101,hashing,hashing,periph,1.0
facebook,three-months,42,102,monotonic-stack,stack,periph,1.0
facebook,three-months,48,103,matrix-sim,matrix-sim,periph,1.0
facebook,three-months,49,104,hashing,hashing,periph,1.0
facebook,three-months,51,105,backtracking,backtracking,core,1.0
facebook,three-months,54,106,matrix-sim,matrix-sim,periph,1.0
facebook,three-months,58,107,string-other,string,periph,1.0
facebook,three-months,61,108,linked-list,linked-list,periph,1.0
facebook,three-months,66,109,math-bit,math-bit,periph,1.0
facebook,three-months,80,110,two-pointers,two-pointers,periph,1.0
facebook,three-months,82,111,linked-list,linked-list,periph,1.0
facebook,three-months,101,112,tree-traversal,tree,core,1.0
facebook,three-months,108,113,tree-construct,tree,periph,1.0
facebook,three-months,123,114,dp-linear,dp,core,1.0
facebook,three-months,127,115,bfs,graph-search,core,1.0
facebook,three-months,133,116,graph-other,graph-search,periph,1.0
facebook,three-months,143,117,linked-list,linked-list,periph,1.0
facebook,three-months,153,118,binary-search,binary-search,periph,1.0
facebook,three-months,155,119,design,design,periph,1.0
facebook,three-months,167,120,two-pointers,two-pointers,periph,1.0
facebook,three-months,177,121,sql,sql,trivial,1.0
facebook,three-months,182,122,sql,sql,trivial,1.0
facebook,three-months,202,123,hashing,hashing,periph,1.0
facebook,three-months,212,124,trie,tree,periph,1.0
facebook,three-months,224,125,pairing-stack,stack,periph,1.0
facebook,three-months,231,126,math-bit,math-bit,periph,1.0
facebook,three-months,234,127,fast-slow,two-pointers,periph,1.0
facebook,three-months,240,128,binary-search,binary-search,periph,1.0
facebook,three-months,287,129,fast-slow,two-pointers,periph,1.0
facebook,three-months,343,130,dp-linear,dp,core,1.0
facebook,three-months,373,131,heap-topk,heap-select,periph,1.0
facebook,three-months,396,132,math-bit,math-bit,periph,1.0
facebook,three-months,419,133,matrix-sim,matrix-sim,periph,1.0
facebook,three-months,424,134,sliding-window,sliding-window,periph,1.0
facebook,three-months,438,135,sliding-window,sliding-window,periph,1.0
facebook,three-months,485,136,sliding-window,sliding-window,periph,1.0
facebook,three-months,525,137,prefix-sum,prefix-sum,periph,1.0
facebook,three-months,529,138,dfs-flood,graph-search,periph,1.0
facebook,three-months,540,139,binary-search,binary-search,periph,1.0
facebook,three-months,541,140,string-other,string,periph,1.0
facebook,three-months,545,141,tree-traversal,tree,core,1.0
facebook,three-months,584,142,sql,sql,trivial,1.0
facebook,three-months,585,143,sql,sql,trivial,1.0
facebook,three-months,595,144,sql,sql,trivial,1.0
facebook,three-months,605,145,greedy,greedy,periph,1.0
facebook,three-months,645,146,hashing,hashing,periph,1.0
facebook,three-months,695,147,dfs-flood,graph-search,periph,1.0
facebook,three-months,708,148,linked-list,linked-list,periph,1.0
facebook,three-months,724,149,prefix-sum,prefix-sum,periph,1.0
facebook,three-months,739,150,monotonic-stack,stack,periph,1.0
facebook,three-months,791,151,greedy,greedy,periph,1.0
facebook,three-months,875,152,binary-search,binary-search,periph,1.0
facebook,three-months,904,153,sliding-window,sliding-window,periph,1.0
facebook,three-months,1047,154,pairing-stack,stack,periph,1.0
facebook,three-months,1091,155,bfs,graph-search,core,1.0
facebook,three-months,1143,156,dp-grid,dp,core,1.0
facebook,three-months,1174,157,sql,sql,trivial,1.0
facebook,three-months,1239,158,backtracking,backtracking,core,1.0
facebook,three-months,1251,159,sql,sql,trivial,1.0
facebook,three-months,1424,160,matrix-sim,matrix-sim,periph,1.0
facebook,three-months,1570,161,design,design,periph,1.0
facebook,three-months,1762,162,monotonic-stack,stack,periph,1.0
facebook,three-months,1888,163,dp-linear,dp,core,1.0
